rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,params
181,0.7744065895987278,0.011067820043507435,0.7842247429811073,0.008254542907385929,0.051284170150756835,0.02038536985449566,0.01857171058654785,0.006667121094414388,,gini,3,2,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
181,0.7744065895987278,0.011067820043507435,0.7842247429811073,0.008254542907385929,0.03286070823669433,0.014182589021787179,0.020204830169677734,0.009041693800078045,,gini,3,4,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
181,0.7744065895987278,0.011067820043507435,0.7842247429811073,0.008254542907385929,0.03905925750732422,0.012890311097255615,0.025121212005615234,0.007495932013147655,,gini,3,4,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
181,0.7744065895987278,0.011067820043507435,0.7842247429811073,0.008254542907385929,0.04791007041931152,0.015767101489760897,0.029905319213867188,0.012009974882222548,,gini,3,4,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
181,0.7744065895987278,0.011067820043507435,0.7869447939065928,0.007667216315003581,0.05681796073913574,0.013960819322384342,0.028843069076538087,0.013600304228144013,balanced,gini,3,1,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
181,0.7744065895987278,0.011067820043507435,0.7869447939065928,0.007667216315003581,0.036264657974243164,0.00601521234148746,0.016957855224609374,0.003679926899503088,balanced,gini,3,1,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
181,0.7744065895987278,0.011067820043507435,0.7869447939065928,0.007667216315003581,0.04070639610290527,0.01479545819535412,0.028654766082763673,0.011540576116641738,balanced,gini,3,1,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}"
181,0.7744065895987278,0.011067820043507435,0.7842247429811073,0.008254542907385929,0.05816693305969238,0.013085329115892455,0.030479860305786134,0.009093815107678807,balanced,gini,3,4,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
181,0.7744065895987278,0.011067820043507435,0.7842247429811073,0.008254542907385929,0.04391388893127442,0.009077622542885007,0.029114913940429688,0.007217886767172989,balanced,gini,3,4,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
181,0.7744065895987278,0.011067820043507435,0.7842247429811073,0.008254542907385929,0.03141574859619141,0.013800871895844377,0.017960834503173827,0.0075508700094085186,balanced,gini,3,4,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
196,0.7716620435044279,0.012530607424803832,0.7842427684376725,0.008249847062827186,0.045949888229370114,0.006700994507117428,0.024093818664550782,0.006555521180095554,balanced,gini,3,2,2,0.7595542726374369,0.759884209802108,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
196,0.7716620435044279,0.012530607424803832,0.7842427684376725,0.008249847062827186,0.045756959915161134,0.00726255307915648,0.023679685592651368,0.0055450220240782664,balanced,gini,3,2,5,0.7595542726374369,0.759884209802108,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
196,0.7716620435044279,0.012530607424803832,0.7842427684376725,0.008249847062827186,0.0647315502166748,0.018987432168156123,0.03154501914978027,0.009468883806815095,balanced,gini,3,2,10,0.7595542726374369,0.759884209802108,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
199,0.7497170188698312,0.04114221453216759,0.7841220436446503,0.009311443600183867,0.03255429267883301,0.012322420807280824,0.014504957199096679,0.0035756785633103976,,entropy,3,1,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
199,0.7497170188698312,0.04114221453216759,0.7841220436446503,0.009311443600183867,0.030968666076660156,0.012077300288142767,0.01618533134460449,0.003137293240820551,,entropy,3,1,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
199,0.7497170188698312,0.04114221453216759,0.7841220436446503,0.009311443600183867,0.0323087215423584,0.00927342670994027,0.024558305740356445,0.0059224021121598875,,entropy,3,1,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}"
199,0.7497170188698312,0.04114221453216759,0.7814019927191649,0.009996278390341071,0.027249908447265624,0.008392428909111706,0.016195917129516603,0.006840159389251655,,entropy,3,2,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
199,0.7497170188698312,0.04114221453216759,0.7814019927191649,0.009996278390341071,0.02886199951171875,0.0044863830417257635,0.017273712158203124,0.0012675507055393746,,entropy,3,2,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
199,0.7497170188698312,0.04114221453216759,0.7814019927191649,0.009996278390341071,0.02790975570678711,0.007181132393759527,0.022389888763427734,0.0060121878466750595,,entropy,3,2,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
199,0.7497170188698312,0.04114221453216759,0.7814019927191649,0.009996278390341071,0.041802406311035156,0.010239524227930742,0.025244474411010742,0.004957003161171388,,entropy,3,4,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
199,0.7497170188698312,0.04114221453216759,0.7814019927191649,0.009996278390341071,0.028352880477905275,0.008674096580804898,0.02455143928527832,0.007074013451607112,,entropy,3,4,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
199,0.7497170188698312,0.04114221453216759,0.7814019927191649,0.009996278390341071,0.02332310676574707,0.009153801468645363,0.016524028778076173,0.006703323496874004,,entropy,3,4,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
199,0.7497170188698312,0.04114221453216759,0.7841220436446503,0.009311443600183867,0.030551719665527343,0.006064931967748063,0.01423649787902832,0.002001416064858779,balanced,entropy,3,1,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
199,0.7497170188698312,0.04114221453216759,0.7841220436446503,0.009311443600183867,0.029274845123291017,0.011213396286812415,0.020639514923095702,0.012581442244344153,balanced,entropy,3,1,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
199,0.7497170188698312,0.04114221453216759,0.7841220436446503,0.009311443600183867,0.04566149711608887,0.019767339928801714,0.03432841300964355,0.010562818380513348,balanced,entropy,3,1,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}"
199,0.7497170188698312,0.04114221453216759,0.7814019927191649,0.009996278390341071,0.0385167121887207,0.01951450476140305,0.02005772590637207,0.013804828048065999,balanced,entropy,3,4,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
199,0.7497170188698312,0.04114221453216759,0.7814019927191649,0.009996278390341071,0.036187171936035156,0.009742344723608716,0.018309783935546876,0.009210822308914464,balanced,entropy,3,4,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
199,0.7497170188698312,0.04114221453216759,0.7814019927191649,0.009996278390341071,0.06191177368164062,0.01703748939017969,0.04068212509155274,0.01777238509787215,balanced,entropy,3,4,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
214,0.7469724727755314,0.03989583898982602,0.7814200181757299,0.009991025105601533,0.04555363655090332,0.017188596988241458,0.028186273574829102,0.01938722358132711,balanced,entropy,3,2,2,0.7595542726374369,0.759884209802108,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
214,0.7469724727755314,0.03989583898982602,0.7814200181757299,0.009991025105601533,0.03093876838684082,0.011312695059536096,0.02037944793701172,0.005281827679848139,balanced,entropy,3,2,5,0.7595542726374369,0.759884209802108,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
214,0.7469724727755314,0.03989583898982602,0.7814200181757299,0.009991025105601533,0.027626991271972656,0.003418312247745141,0.015586519241333007,0.005111651911043499,balanced,entropy,3,2,10,0.7595542726374369,0.759884209802108,0.7671052631578947,0.6685393258426966,0.7797792924375203,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
